station;year;month;day;period;LAEQ;LAS01;LAS10;LAS50;LAS90;LAS99
5;2019;3;21;N;053.4;062.2;056.9;049.8;042.1;039.5
5;2019;3;21;T;069.7;082.8;068.9;058.2;046.4;040.3
6;2019;3;21;D;072.6;079.3;074.9;070.9;065.5;063.4
6;2019;3;21;E;071.1;077.8;073.7;069.3;064.7;062.1
6;2019;3;21;N;066.3;074.3;070.0;063.0;054.4;049.3
6;2019;3;21;T;071.0;078.0;074.0;067.9;059.6;051.3
8;2019;3;21;D;067.6;074.1;070.1;065.9;062.2;059.1
8;2019;3;21;E;066.7;073.6;069.6;065.2;061.2;056.9
8;2019;3;21;N;062.6;071.3;066.6;059.1;048.1;041.2
8;2019;3;21;T;066.3;073.3;069.5;064.6;055.2;043.0
10;2019;3;21;D;066.3;073.9;069.8;063.1;057.5;053.8
10;2019;3;21;E;064.7;072.4;068.3;062.0;056.6;052.5
10;2019;3;21;N;058.7;069.5;062.8;051.4;042.1;039.8
10;2019;3;21;T;064.5;073.1;068.4;060.7;047.1;040.4
11;2019;3;21;D;070.9;081.4;073.5;067.2;063.1;058.2
11;2019;3;21;E;066.7;074.2;069.0;065.7;060.2;054.0
11;2019;3;21;N;059.9;069.7;064.3;053.9;042.3;039.2
11;2019;3;21;T;068.6;080.0;070.3;065.2;048.4;040.1
12;2019;3;21;D;065.0;075.0;065.8;062.3;059.2;057.1
12;2019;3;21;E;064.3;073.5;065.7;062.0;058.7;055.7
12;2019;3;21;N;058.3;065.6;061.0;054.3;048.4;044.4
12;2019;3;21;T;063.5;072.6;065.0;061.0;051.7;046.1
13;2019;3;21;D;058.2;066.2;061.1;056.2;050.2;046.7
13;2019;3;21;E;057.4;065.4;060.4;055.6;049.3;044.5
13;2019;3;21;N;050.9;061.7;054.6;043.1;038.6;037.4
13;2019;3;21;T;056.7;065.2;060.2;053.6;040.3;038.1
16;2019;3;21;D;062.2;067.9;064.8;061.3;054.9;048.3
16;2019;3;21;E;061.5;067.6;064.4;060.0;052.0;044.6
16;2019;3;21;N;055.3;064.6;060.1;047.3;036.8;035.0
16;2019;3;21;T;060.7;067.2;064.2;059.1;040.6;035.5
17;2019;3;21;D;064.6;080.4;062.6;055.4;050.0;046.4
17;2019;3;21;E;056.2;064.9;058.4;052.9;047.7;044.6
17;2019;3;21;N;047.6;057.4;051.7;041.6;036.4;035.0
17;2019;3;21;T;061.9;074.9;060.5;052.5;038.5;035.4
18;2019;3;21;D;060.8;074.8;060.3;053.2;047.2;044.1
18;2019;3;21;E;057.5;067.1;060.1;054.2;047.0;041.3
18;2019;3;21;N;048.2;058.1;051.1;044.5;038.8;038.1
18;2019;3;21;T;058.6;072.1;058.8;050.9;041.4;038.2
19;2019;3;21;D;060.1;067.8;063.0;057.7;052.6;049.8
19;2019;3;21;E;059.1;067.5;062.3;056.5;051.7;049.0
19;2019;3;21;N;054.7;064.9;059.0;047.1;037.2;032.7
19;2019;3;21;T;058.7;067.0;062.2;055.7;042.3;034.3
20;2019;3;21;D;067.5;079.3;070.6;059.9;056.1;053.3
20;2019;3;21;E;060.6;069.0;061.9;057.3;051.8;047.1
20;2019;3;21;N;052.6;062.6;054.8;044.8;038.2;037.1
20;2019;3;21;T;064.9;078.2;064.5;057.2;040.7;037.4
24;2019;3;21;D;051.3;060.0;052.1;048.8;044.0;039.9
24;2019;3;21;E;046.3;053.9;048.8;045.2;040.0;038.1
24;2019;3;21;N;043.3;050.1;046.9;040.4;037.0;036.1
24;2019;3;21;T;049.1;057.3;051.0;046.3;037.9;036.3
25;2019;3;21;D;066.7;070.6;068.3;066.3;064.4;062.9
25;2019;3;21;E;066.2;069.8;067.6;066.0;064.2;062.3
25;2019;3;21;N;061.6;067.7;065.1;060.1;051.9;047.5
25;2019;3;21;T;065.5;069.9;067.7;065.5;057.1;048.9
26;2019;3;21;D;061.2;067.0;063.9;059.2;055.4;053.5
26;2019;3;21;E;060.5;065.7;062.7;058.0;055.8;054.3
26;2019;3;21;N;056.2;065.2;059.4;052.5;043.5;039.9
26;2019;3;21;T;059.9;066.6;063.1;057.4;048.6;041.0
27;2019;3;21;D;062.8;072.2;067.1;056.8;048.7;044.6
27;2019;3;21;E;061.9;072.1;066.1;054.5;048.1;044.5
27;2019;3;21;N;056.9;070.3;057.3;046.3;037.3;035.0
27;2019;3;21;T;061.4;071.8;065.9;053.3;041.5;035.7
28;2019;3;21;D;068.5;075.3;072.1;065.0;056.0;049.9
28;2019;3;21;E;066.7;074.4;070.8;062.9;053.3;045.4
28;2019;3;21;N;060.4;072.7;063.4;045.2;041.2;038.1
28;2019;3;21;T;066.7;074.8;071.1;060.9;042.6;040.2
29;2019;3;21;D;057.1;065.4;061.0;054.0;047.6;043.8
29;2019;3;21;E;055.8;064.8;060.4;050.5;043.0;038.0
29;2019;3;21;N;049.9;062.6;052.6;036.6;033.8;033.1
29;2019;3;21;T;055.5;064.8;060.0;050.4;034.8;033.2
30;2019;3;21;D;060.4;067.1;063.1;058.9;054.8;051.8
30;2019;3;21;E;059.7;067.0;062.2;058.1;052.1;047.1
30;2019;3;21;N;052.7;063.6;056.1;044.7;039.2;038.0
30;2019;3;21;T;058.8;066.5;062.2;056.8;041.7;038.3
31;2019;3;21;D;063.5;072.8;068.2;057.5;048.8;045.2
31;2019;3;21;E;063.0;071.9;067.8;057.0;049.6;046.1
31;2019;3;21;N;052.0;065.3;051.3;043.2;039.2;037.4
31;2019;3;21;T;061.7;072.0;066.7;053.2;041.1;038.1
47;2019;3;21;D;057.5;066.7;057.0;050.7;047.2;044.6
47;2019;3;21;E;056.5;068.1;055.1;047.2;042.7;040.2
47;2019;3;21;N;048.1;059.8;049.4;041.5;037.0;035.9
47;2019;3;21;T;055.8;066.1;055.3;048.4;038.9;036.2
48;2019;3;21;D;063.4;069.9;065.8;062.7;056.0;053.4
48;2019;3;21;E;062.7;068.9;065.3;062.1;056.0;053.1
48;2019;3;21;N;058.3;066.4;061.2;056.2;050.4;046.2
48;2019;3;21;T;062.1;069.1;065.2;060.7;053.4;047.8
50;2019;3;21;D;066.5;072.3;067.7;064.6;061.7;059.3
50;2019;3;21;E;066.2;071.8;066.9;063.8;060.3;057.2
50;2019;3;21;N;060.9;067.4;063.5;057.2;049.9;046.2
50;2019;3;21;T;065.1;071.0;066.9;063.2;054.0;047.4
54;2019;3;21;D;060.9;067.2;063.9;059.8;055.4;051.5
54;2019;3;21;E;060.6;066.4;063.5;059.6;054.9;049.7
54;2019;3;21;N;053.3;063.6;057.2;045.4;041.6;039.9
54;2019;3;21;T;059.4;066.6;063.1;057.9;043.2;040.5
55;2019;3;21;D;057.7;066.0;060.3;053.4;049.2;046.8
55;2019;3;21;E;057.3;064.4;058.2;051.5;047.1;044.8
55;2019;3;21;N;050.5;060.9;052.6;045.7;040.6;039.2
55;2019;3;21;T;056.3;064.6;058.8;051.2;043.0;039.6
86;2019;3;21;D;058.7;067.5;062.1;055.5;048.6;044.1
86;2019;3;21;E;056.9;066.4;060.4;052.4;044.3;040.7
86;2019;3;21;N;048.9;061.3;050.5;039.6;036.3;035.3
86;2019;3;21;T;056.8;066.6;060.7;051.7;037.4;035.8
1;2019;3;20;D;067.2;072.8;070.5;065.5;029.3;028.6
1;2019;3;20;E;067.8;072.9;070.9;066.3;060.0;056.3
1;2019;3;20;T;067.4;072.9;070.7;065.8;056.4;028.6
2;2019;3;20;D;069.7;076.0;071.1;068.2;065.4;063.1
2;2019;3;20;E;068.8;074.8;070.4;067.4;064.0;060.6
2;2019;3;20;N;065.1;072.2;068.5;062.3;054.8;049.0
2;2019;3;20;T;068.4;074.8;070.5;067.1;059.2;051.5
3;2019;3;20;D;065.3;078.4;065.5;059.5;055.3;052.0
3;2019;3;20;E;059.3;068.3;062.2;056.8;053.0;050.1
3;2019;3;20;N;058.5;069.7;060.7;052.4;047.7;045.3
3;2019;3;20;T;063.2;076.5;063.9;057.4;050.2;046.2
4;2019;3;20;D;065.0;071.8;066.9;063.6;061.3;059.5
4;2019;3;20;E;064.0;071.9;065.9;062.3;059.8;057.9
4;2019;3;20;N;059.0;067.0;062.2;055.9;049.3;044.1
4;2019;3;20;T;063.6;071.0;066.0;062.3;053.2;046.1
5;2019;3;20;D;061.5;066.9;062.8;059.6;056.4;054.0
5;2019;3;20;E;060.0;066.7;062.3;058.7;054.5;050.8
5;2019;3;20;N;053.2;062.0;056.7;049.0;042.5;040.3
5;2019;3;20;T;059.7;066.0;062.1;057.9;045.8;041.1
6;2019;3;20;D;072.3;078.3;074.8;070.7;065.6;063.7
6;2019;3;20;E;070.9;077.6;073.8;068.9;064.6;060.5
6;2019;3;20;N;066.5;073.9;069.4;062.2;053.3;047.3
6;2019;3;20;T;070.9;077.6;074.0;067.8;058.6;049.8
8;2019;3;20;D;068.0;074.4;070.2;065.8;062.0;058.9
8;2019;3;20;E;066.2;072.8;069.0;064.5;060.0;054.8
8;2019;3;20;N;062.4;070.9;066.5;058.4;046.2;039.6
8;2019;3;20;T;066.5;073.3;069.3;064.3;053.9;041.1
10;2019;3;20;D;066.4;073.9;069.8;063.0;057.4;053.4
10;2019;3;20;E;064.1;072.6;067.8;061.4;055.7;050.4
10;2019;3;20;N;057.9;069.1;061.2;048.5;040.0;038.4
10;2019;3;20;T;064.5;073.2;068.3;060.2;043.5;039.1
11;2019;3;20;D;069.2;078.6;070.6;067.0;062.9;058.4
11;2019;3;20;E;067.0;073.5;068.9;065.5;059.4;052.8
11;2019;3;20;N;061.7;072.6;064.8;054.7;043.0;039.3
11;2019;3;20;T;067.3;077.0;069.6;065.1;049.7;040.5
12;2019;3;20;D;064.4;072.0;065.7;062.4;059.2;057.2
12;2019;3;20;E;063.3;070.3;064.7;061.5;058.1;055.2
12;2019;3;20;N;058.1;065.6;061.0;054.5;049.1;044.7
12;2019;3;20;T;063.0;070.5;064.9;060.9;052.0;046.6
13;2019;3;20;D;058.6;066.6;061.3;056.5;050.7;047.4
13;2019;3;20;E;057.0;065.0;059.9;054.8;048.5;045.2
13;2019;3;20;N;051.7;062.1;054.9;043.3;039.4;038.0
13;2019;3;20;T;057.0;065.4;060.3;053.7;041.2;038.5
16;2019;3;20;D;063.0;070.9;065.8;061.5;054.5;048.7
16;2019;3;20;E;060.4;066.2;063.7;059.1;049.8;043.4
16;2019;3;20;N;055.2;065.0;060.0;046.7;037.1;035.2
16;2019;3;20;T;061.1;069.3;064.7;058.7;040.8;035.8
17;2019;3;20;D;057.8;066.4;059.9;054.7;050.4;047.8
17;2019;3;20;E;054.3;061.8;057.0;052.4;046.0;042.8
17;2019;3;20;N;049.6;058.4;052.7;042.7;037.5;036.1
17;2019;3;20;T;055.7;064.7;058.3;052.3;040.1;036.5
18;2019;3;20;D;057.2;066.4;059.5;053.8;048.8;045.7
18;2019;3;20;E;055.1;063.4;057.0;051.8;046.5;044.5
18;2019;3;20;N;050.7;060.0;052.9;046.2;043.0;040.1
18;2019;3;20;T;055.5;064.9;058.0;051.3;044.4;042.6
19;2019;3;20;D;061.0;067.6;062.8;057.6;052.9;050.2
19;2019;3;20;E;058.8;067.1;062.1;056.6;051.2;046.8
19;2019;3;20;N;053.8;064.4;058.3;045.4;035.6;031.1
19;2019;3;20;T;059.3;066.8;062.0;055.6;040.3;032.7
20;2019;3;20;D;061.8;069.7;062.8;058.6;055.6;053.3
20;2019;3;20;E;060.2;066.8;061.5;057.2;051.0;046.0
20;2019;3;20;N;052.4;061.8;055.1;045.7;039.4;038.2
20;2019;3;20;T;060.0;067.9;061.7;056.8;042.1;038.5
24;2019;3;20;D;049.7;055.7;051.6;049.1;045.1;043.0
24;2019;3;20;E;045.8;052.1;048.4;044.6;041.5;039.6
24;2019;3;20;N;043.1;050.4;046.4;040.9;037.7;036.3
24;2019;3;20;T;047.8;054.3;050.7;046.1;039.4;036.8
25;2019;3;20;D;067.1;070.7;068.6;066.8;065.1;063.7
25;2019;3;20;E;066.3;069.9;067.6;066.0;064.0;061.4
25;2019;3;20;N;061.6;067.6;065.2;060.3;052.1;046.9
25;2019;3;20;T;065.8;070.1;068.0;065.8;057.3;048.5
26;2019;3;20;D;061.7;067.6;064.5;060.3;056.6;054.6
26;2019;3;20;E;060.3;066.6;063.3;058.5;055.4;053.4
26;2019;3;20;N;056.3;065.4;059.7;053.2;043.7;040.0
26;2019;3;20;T;060.3;066.9;063.7;058.3;049.1;041.0
27;2019;3;20;D;063.7;073.0;068.0;058.0;051.7;047.6
27;2019;3;20;E;063.1;072.4;066.9;058.3;052.8;049.7
27;2019;3;20;N;057.7;070.5;059.0;046.8;036.6;034.0
27;2019;3;20;T;062.3;072.5;066.6;055.7;041.5;034.7
28;2019;3;20;D;068.5;076.2;072.2;065.0;056.0;050.3
28;2019;3;20;E;066.6;074.3;070.7;062.8;053.1;043.8
28;2019;3;20;N;060.5;073.1;063.1;044.8;041.2;040.0
28;2019;3;20;T;066.7;075.3;071.1;060.8;042.4;040.4
29;2019;3;20;D;057.8;065.9;061.8;054.7;048.3;044.7
29;2019;3;20;E;055.4;064.0;059.9;050.5;042.8;038.1
29;2019;3;20;N;049.4;062.5;051.6;035.9;033.3;032.4
29;2019;3;20;T;055.9;065.0;060.5;050.6;034.1;033.0
30;2019;3;20;D;060.4;067.2;063.1;058.7;054.3;051.0
30;2019;3;20;E;058.3;065.3;061.5;056.4;049.8;044.1
30;2019;3;20;N;053.6;064.7;056.3;044.8;039.3;037.7
30;2019;3;20;T;058.7;066.6;062.1;056.3;041.4;038.3
31;2019;3;20;D;063.4;072.6;068.2;057.6;050.7;047.1
31;2019;3;20;E;062.7;071.7;067.5;056.4;050.1;046.2
31;2019;3;20;N;052.6;065.6;052.7;044.3;039.4;037.2
31;2019;3;20;T;061.6;071.8;066.6;054.0;042.0;038.1
47;2019;3;20;D;056.1;068.3;057.5;051.1;047.4;045.2
47;2019;3;20;E;054.3;065.9;056.3;047.9;043.0;040.6
47;2019;3;20;N;047.2;059.1;047.0;038.0;035.0;034.1
47;2019;3;20;T;054.3;066.8;055.7;048.5;036.3;034.3
48;2019;3;20;D;063.3;068.9;065.6;062.7;056.3;053.6
48;2019;3;20;E;062.5;068.6;065.2;061.8;056.4;053.5
48;2019;3;20;N;057.1;064.0;060.7;054.9;048.7;044.1
48;2019;3;20;T;061.9;068.0;065.0;060.5;052.1;046.0
50;2019;3;20;D;066.8;073.0;067.8;064.7;061.6;059.1
50;2019;3;20;E;065.0;071.6;066.9;063.8;060.3;057.3
50;2019;3;20;N;060.1;067.2;063.6;057.1;049.3;045.7
50;2019;3;20;T;065.2;071.8;067.0;063.3;053.6;046.8
54;2019;3;20;D;061.4;067.1;063.9;059.8;055.6;051.8
54;2019;3;20;E;060.5;066.9;063.4;059.4;054.1;049.1
54;2019;3;20;N;053.2;063.5;057.4;047.2;041.1;038.5
54;2019;3;20;T;059.8;066.6;063.1;058.0;044.0;039.5
55;2019;3;20;D;057.4;065.0;060.6;054.4;050.2;047.7
55;2019;3;20;E;056.1;063.6;058.9;053.6;049.9;047.6
55;2019;3;20;N;051.6;061.2;054.7;047.5;041.6;040.0
55;2019;3;20;T;055.9;064.2;059.4;052.6;044.4;040.4
86;2019;3;20;D;062.6;073.5;065.2;057.2;050.5;045.5
86;2019;3;20;E;055.8;065.6;059.6;051.8;044.3;041.2
86;2019;3;20;N;048.9;061.0;051.4;039.3;036.5;035.6
86;2019;3;20;T;060.0;071.3;062.6;052.7;037.7;036.1
2;2019;3;19;D;069.4;076.0;071.0;068.2;065.4;063.0
2;2019;3;19;E;069.2;075.3;070.5;067.5;063.8;060.1
2;2019;3;19;N;064.5;071.9;068.0;061.3;053.8;048.4
2;2019;3;19;T;068.3;074.8;070.5;067.1;058.5;050.5
3;2019;3;19;D;064.7;077.8;065.9;059.1;054.1;050.3
3;2019;3;19;E;059.5;068.1;061.9;056.2;052.2;049.6
3;2019;3;19;N;056.9;068.9;057.8;049.8;045.9;044.3
3;2019;3;19;T;062.5;077.1;064.0;056.3;047.8;045.0
4;2019;3;19;D;064.4;070.7;066.4;063.2;061.1;059.1
4;2019;3;19;E;064.0;071.3;066.0;062.6;059.7;057.6
4;2019;3;19;N;058.5;066.9;061.8;055.3;048.4;043.2
4;2019;3;19;T;063.1;070.1;065.7;062.1;052.5;045.3
5;2019;3;19;D;062.0;070.9;063.2;059.9;057.0;054.1
5;2019;3;19;E;060.6;068.3;062.8;058.8;054.8;051.2
5;2019;3;19;N;052.7;061.8;056.2;048.5;042.2;040.2
5;2019;3;19;T;060.2;068.2;062.4;058.2;045.4;040.9
6;2019;3;19;D;072.3;078.4;074.8;070.9;065.6;063.8
6;2019;3;19;E;071.5;078.0;073.9;069.3;065.1;061.5
6;2019;3;19;N;065.0;073.4;068.7;061.0;052.0;045.7
6;2019;3;19;T;070.8;077.8;074.0;067.8;057.2;048.0
8;2019;3;19;D;067.6;074.1;070.2;065.9;062.3;059.3
8;2019;3;19;E;066.3;073.4;069.4;064.7;060.0;054.1
8;2019;3;19;N;061.7;070.8;065.8;057.5;044.7;039.3
8;2019;3;19;T;066.1;073.3;069.4;064.4;052.7;040.6
10;2019;3;19;D;066.0;073.7;069.8;063.2;057.9;053.6
10;2019;3;19;E;064.9;072.9;068.4;062.1;056.4;051.7
10;2019;3;19;N;056.8;068.6;059.8;047.5;039.9;038.5
10;2019;3;19;T;064.3;073.0;068.4;060.5;043.1;039.1
11;2019;3;19;D;068.2;074.1;070.1;067.0;062.9;058.6
11;2019;3;19;E;067.7;073.4;069.2;065.7;060.2;054.8
11;2019;3;19;N;059.3;069.2;063.7;053.4;042.0;038.7
11;2019;3;19;T;066.6;073.1;069.4;065.0;048.4;039.6
12;2019;3;19;D;064.6;072.5;065.8;062.5;059.5;057.4
12;2019;3;19;E;063.3;070.5;065.3;062.0;058.5;055.2
12;2019;3;19;N;057.0;065.4;060.1;053.0;045.5;040.8
12;2019;3;19;T;062.9;070.6;065.0;061.0;049.8;042.7
13;2019;3;19;D;062.2;066.4;061.3;056.8;051.4;047.2
13;2019;3;19;E;057.6;064.8;060.5;055.7;049.2;045.2
13;2019;3;19;N;050.7;061.3;054.3;043.0;038.9;037.4
13;2019;3;19;T;059.8;065.1;060.4;054.2;040.5;038.0
16;2019;3;19;D;061.7;067.2;064.4;061.0;055.5;049.1
16;2019;3;19;E;060.4;066.3;063.1;059.4;052.5;046.0
16;2019;3;19;N;054.3;064.2;058.9;045.1;036.7;034.8
16;2019;3;19;T;060.1;066.6;063.6;058.8;040.4;035.4
17;2019;3;19;D;056.8;065.4;059.2;054.6;050.5;047.6
17;2019;3;19;E;055.9;064.7;058.5;053.5;047.2;043.1
17;2019;3;19;N;050.4;062.3;053.3;040.6;035.5;034.2
17;2019;3;19;T;055.1;064.0;058.2;052.5;037.4;034.6
18;2019;3;19;D;055.8;064.5;058.5;053.0;047.8;044.9
18;2019;3;19;E;057.1;064.9;059.2;052.9;045.9;042.4
18;2019;3;19;N;050.9;058.2;051.4;043.5;037.5;036.3
18;2019;3;19;T;055.0;063.9;057.6;050.8;040.3;036.8
19;2019;3;19;D;060.9;067.7;063.0;057.9;053.5;050.8
19;2019;3;19;E;059.9;067.2;062.5;056.9;051.3;047.1
19;2019;3;19;N;055.0;065.5;059.2;047.4;034.9;029.4
19;2019;3;19;T;059.5;067.0;062.3;056.1;041.4;031.1
20;2019;3;19;D;067.5;079.4;071.6;060.1;056.4;053.2
20;2019;3;19;E;060.6;068.1;062.4;058.2;052.3;047.2
20;2019;3;19;N;052.5;062.5;055.0;046.0;039.6;038.2
20;2019;3;19;T;064.9;076.8;065.7;057.7;042.5;038.6
24;2019;3;19;D;048.6;054.4;050.7;047.9;043.9;041.1
24;2019;3;19;E;045.4;050.0;047.9;044.8;041.4;038.9
24;2019;3;19;N;043.3;050.5;046.9;040.4;036.3;035.4
24;2019;3;19;T;046.9;053.1;049.9;045.9;037.5;036.0
25;2019;3;19;D;067.0;070.6;068.5;066.7;065.0;063.2
25;2019;3;19;E;066.6;069.8;067.8;066.3;064.3;062.0
25;2019;3;19;N;061.4;067.6;065.0;059.7;050.9;045.6
25;2019;3;19;T;065.7;070.2;067.9;065.8;056.5;047.1
26;2019;3;19;D;061.7;068.3;064.3;060.0;056.4;054.5
26;2019;3;19;E;060.2;066.9;063.4;058.5;055.6;054.0
26;2019;3;19;N;056.1;065.3;059.6;053.3;044.2;040.2
26;2019;3;19;T;060.2;067.0;063.6;058.0;049.3;041.4
27;2019;3;19;D;063.4;072.6;067.6;058.1;053.3;050.4
27;2019;3;19;E;062.8;071.6;066.6;058.1;054.0;050.7
27;2019;3;19;N;057.3;070.1;058.8;046.7;037.4;035.5
27;2019;3;19;T;062.0;072.0;066.3;056.3;040.5;036.2
28;2019;3;19;D;068.0;075.1;072.0;064.9;056.3;050.0
28;2019;3;19;E;067.0;075.0;071.3;063.2;053.3;043.2
28;2019;3;19;N;060.1;072.4;062.6;043.9;040.6;040.0
28;2019;3;19;T;066.4;074.8;071.1;061.0;041.7;040.1
29;2019;3;19;D;058.0;065.6;061.8;055.1;048.9;045.4
29;2019;3;19;E;055.9;064.8;060.2;050.5;042.6;036.7
29;2019;3;19;N;049.1;061.8;051.6;035.3;033.2;032.5
29;2019;3;19;T;056.1;064.9;060.7;051.1;033.8;033.0
30;2019;3;19;D;061.9;067.7;063.0;058.8;054.4;051.3
30;2019;3;19;E;058.1;065.6;061.3;055.8;048.3;043.0
30;2019;3;19;N;051.5;062.5;055.1;044.5;038.4;036.7
30;2019;3;19;T;059.7;066.4;062.0;056.1;041.1;037.3
31;2019;3;19;D;063.7;072.4;068.2;058.8;053.2;050.1
31;2019;3;19;E;063.9;072.4;068.4;059.0;051.2;047.8
31;2019;3;19;N;051.9;065.6;051.3;043.0;038.2;036.7
31;2019;3;19;T;062.1;071.8;067.1;055.4;040.5;037.2
47;2019;3;19;D;055.3;066.5;058.2;050.4;047.2;044.3
47;2019;3;19;E;057.3;069.8;055.8;048.2;042.9;040.2
47;2019;3;19;N;047.5;058.5;048.9;040.4;034.5;033.3
47;2019;3;19;T;054.4;066.1;055.5;048.5;036.4;034.0
48;2019;3;19;D;063.4;069.2;065.9;062.9;056.7;054.3
48;2019;3;19;E;062.8;068.5;065.5;061.9;056.8;054.4
48;2019;3;19;N;056.5;064.1;060.0;054.2;047.7;042.6
48;2019;3;19;T;061.9;068.3;065.4;060.4;051.6;044.9
50;2019;3;19;D;066.3;072.3;067.8;064.9;062.2;060.0
50;2019;3;19;E;066.6;072.5;067.2;064.3;060.7;057.3
50;2019;3;19;N;060.3;068.0;063.3;056.1;047.9;044.3
50;2019;3;19;T;065.0;071.5;067.0;063.6;052.4;045.7
54;2019;3;19;D;061.2;066.8;063.8;060.0;056.1;052.6
54;2019;3;19;E;061.6;067.1;064.0;060.2;055.1;050.0
54;2019;3;19;N;052.0;062.5;056.1;045.0;040.0;038.1
54;2019;3;19;T;059.8;066.5;063.2;058.3;042.1;038.7
55;2019;3;19;D;061.6;071.7;061.2;055.1;051.6;049.2
55;2019;3;19;E;057.1;064.9;059.7;054.4;050.8;048.3
55;2019;3;19;N;050.8;060.5;053.8;046.9;040.9;039.4
55;2019;3;19;T;059.2;068.0;059.8;053.3;043.5;040.0
86;2019;3;19;D;059.2;067.5;062.8;056.5;050.4;046.3
86;2019;3;19;E;056.6;066.2;060.3;053.0;044.6;039.1
86;2019;3;19;N;049.1;061.6;049.8;038.5;036.1;035.1
86;2019;3;19;T;057.1;066.6;061.2;052.8;036.8;035.4
2;2019;3;18;D;069.3;075.3;070.8;068.0;065.2;062.6
2;2019;3;18;E;068.5;074.5;070.2;067.2;063.4;059.3
2;2019;3;18;N;065.7;072.2;068.6;062.5;055.6;050.6
2;2019;3;18;T;068.3;074.5;070.3;067.0;059.5;052.6
3;2019;3;18;D;066.5;079.5;066.5;059.4;055.1;052.8
3;2019;3;18;E;059.3;069.5;061.8;056.0;052.1;049.1
3;2019;3;18;T;064.8;078.5;064.5;058.0;052.8;049.0
4;2019;3;18;D;065.4;075.1;066.8;063.2;061.1;059.2
4;2019;3;18;E;064.2;072.4;065.8;062.0;059.2;057.1
4;2019;3;18;N;060.6;070.1;063.0;056.6;050.8;046.1
4;2019;3;18;T;063.9;073.3;066.0;062.0;054.2;048.0
5;2019;3;18;D;062.3;070.9;063.4;059.8;056.7;054.1
5;2019;3;18;E;060.2;067.6;062.5;058.5;054.4;050.2
5;2019;3;18;N;054.2;062.7;057.4;051.0;045.4;043.2
5;2019;3;18;T;060.4;069.9;062.5;058.0;048.0;044.0
6;2019;3;18;D;071.9;077.9;074.7;070.4;065.4;063.1
6;2019;3;18;E;070.8;077.8;073.5;068.5;064.3;060.4
6;2019;3;18;N;065.3;073.5;068.9;061.6;052.9;047.4
6;2019;3;18;T;070.4;077.2;073.8;067.5;057.9;049.3
8;2019;3;18;D;067.6;074.0;070.0;065.6;061.5;058.5
8;2019;3;18;E;065.7;072.5;068.9;064.3;059.2;053.2
8;2019;3;18;N;062.6;071.3;066.6;058.6;048.1;042.7
8;2019;3;18;T;066.1;073.2;069.2;064.1;054.3;044.4
10;2019;3;18;D;066.3;073.7;069.4;062.8;057.1;053.2
10;2019;3;18;E;064.0;072.3;067.5;061.0;055.2;050.6
10;2019;3;18;N;057.3;068.6;060.2;049.0;042.2;040.1
10;2019;3;18;T;064.4;072.8;068.0;059.9;045.3;040.7
11;2019;3;18;D;068.0;074.2;069.8;066.6;062.5;058.2
11;2019;3;18;E;066.3;072.6;068.8;065.2;059.4;053.0
11;2019;3;18;N;069.8;079.6;072.4;066.0;058.0;047.2
11;2019;3;18;T;068.5;076.9;070.4;066.2;059.9;050.5
12;2019;3;18;D;064.0;072.1;065.5;062.0;059.0;057.1
12;2019;3;18;E;063.6;073.0;064.9;061.3;057.6;054.8
12;2019;3;18;N;058.8;066.1;060.8;054.6;048.0;043.8
12;2019;3;18;T;062.8;070.9;064.7;060.5;051.7;045.4
13;2019;3;18;D;058.2;065.3;061.2;056.6;051.4;048.2
13;2019;3;18;E;057.3;065.1;060.2;055.2;049.1;046.1
13;2019;3;18;N;052.2;061.7;056.1;048.1;042.9;040.4
13;2019;3;18;T;056.7;064.6;060.3;054.3;045.5;041.4
16;2019;3;18;D;061.9;067.8;064.5;060.9;054.8;048.2
16;2019;3;18;E;060.5;066.4;063.3;058.9;049.6;043.7
16;2019;3;18;N;055.0;064.8;059.4;047.1;040.4;037.8
16;2019;3;18;T;060.2;066.9;063.7;058.4;043.3;038.6
17;2019;3;18;D;057.4;065.7;059.1;054.5;050.3;047.4
17;2019;3;18;E;057.2;066.9;060.3;053.9;048.9;045.6
17;2019;3;18;N;051.3;062.2;054.6;044.3;039.3;036.7
17;2019;3;18;T;056.2;065.9;058.7;052.8;041.7;037.5
18;2019;3;18;D;057.2;065.0;058.7;053.2;047.6;044.2
18;2019;3;18;E;057.0;065.6;058.9;052.0;045.3;042.8
18;2019;3;18;N;050.4;059.1;051.9;045.0;038.9;037.3
18;2019;3;18;T;055.8;064.2;057.8;050.6;041.6;037.9
19;2019;3;18;D;060.1;067.6;062.8;057.5;052.8;050.0
19;2019;3;18;E;059.8;067.9;062.9;056.9;051.3;046.7
19;2019;3;18;N;056.5;066.8;060.3;048.8;038.4;034.0
19;2019;3;18;T;059.1;067.4;062.4;055.9;043.6;035.5
20;2019;3;18;D;075.7;085.6;079.8;071.3;057.7;054.2
20;2019;3;18;E;059.1;068.0;061.5;057.3;051.6;047.5
20;2019;3;18;N;052.9;061.7;055.7;049.1;043.9;041.5
20;2019;3;18;T;072.7;084.6;076.9;058.5;046.6;042.4
24;2019;3;18;D;048.2;053.3;050.5;047.7;042.9;040.0
24;2019;3;18;E;045.6;051.9;047.9;044.6;040.2;038.6
